first_name,last_name,emp_no,title,from_date,to_date,birth_date
Heng,Shobatake,242802,Senior Staff,1990-12-13,9999-01-01,1955-01-25
Heng,Shobatake,242802,Staff,1985-12-13,1990-12-13,1955-01-25
Bouchung,Eppinger,242907,Engineer,1986-04-20,1995-04-20,1955-11-15
Bouchung,Eppinger,242907,Senior Engineer,1995-04-20,9999-01-01,1955-11-15
Hinrich,Vieth,242940,Senior Engineer,1985-06-19,9999-01-01,1955-11-14
Danae,Antonakopoulos,242957,Engineer,1987-07-27,1994-07-27,1955-03-02
Danae,Antonakopoulos,242957,Senior Engineer,1994-07-27,9999-01-01,1955-03-02
Georgy,Felder,243054,Senior Staff,1995-04-11,9999-01-01,1955-08-11
Mario,Leonhardt,242862,Senior Staff,1990-04-08,9999-01-01,1955-12-20
Khalil,Khalid,242879,Engineer,1987-09-08,1992-09-07,1955-11-17
Khalil,Khalid,242879,Senior Engineer,1992-09-07,9999-01-01,1955-11-17
Georgy,Felder,243054,Staff,1988-04-10,1995-04-11,1955-08-11
Bodo,Atrawala,243057,Senior Staff,1996-03-26,9999-01-01,1955-03-20
Bodo,Atrawala,243057,Staff,1988-03-26,1996-03-26,1955-03-20
Rosalie,Kumaresan,243086,Senior Staff,1985-08-24,9999-01-01,1955-10-01
Flemming,Cusworth,243167,Senior Engineer,1993-05-12,9999-01-01,1955-04-20
Sachin,Biros,243208,Senior Staff,2002-06-13,9999-01-01,1955-03-01
Goh,Rebaine,243189,Senior Staff,1992-03-11,9999-01-01,1955-08-23
Goh,Rebaine,243189,Staff,1986-03-12,1992-03-11,1955-08-23
Sachin,Biros,243208,Staff,1993-06-13,2002-06-13,1955-03-01
Malu,Kusakabe,243213,Senior Staff,1993-06-01,9999-01-01,1955-05-20
Yakichi,Bain,243215,Senior Staff,1996-12-22,9999-01-01,1955-05-16
Yakichi,Bain,243215,Staff,1988-12-22,1996-12-22,1955-05-16
Ghassan,Rosca,243255,Staff,1996-09-15,9999-01-01,1955-06-24
Paloma,Tyugu,243470,Senior Staff,1997-08-20,9999-01-01,1955-10-11
Paloma,Tyugu,243470,Staff,1988-08-20,1997-08-20,1955-10-11
Paraskevi,Detkin,243510,Senior Engineer,1993-08-21,9999-01-01,1955-10-14
Ekawit,DasSarma,243478,Senior Staff,1995-06-17,9999-01-01,1955-06-13
Ohad,Siochi,243516,Engineer,1991-07-24,1998-07-24,1955-09-22
Ohad,Siochi,243516,Senior Engineer,1998-07-24,9999-01-01,1955-09-22
Ottavia,Makinen,243487,Senior Staff,1992-04-07,9999-01-01,1955-05-11
Ottavia,Makinen,243487,Staff,1985-04-07,1992-04-07,1955-05-11
Paraskevi,Detkin,243510,Engineer,1988-08-21,1993-08-21,1955-10-14
Aran,Schiper,243564,Engineer,1987-02-27,1993-02-26,1955-02-02
Aran,Schiper,243564,Senior Engineer,1993-02-26,9999-01-01,1955-02-02
Sreekrishna,Smeets,243639,Engineer,1985-02-26,1992-02-27,1955-04-20
Rasiah,Walstra,243589,Engineer,1989-01-24,1998-01-24,1955-04-03
Rasiah,Walstra,243589,Senior Engineer,1998-01-24,9999-01-01,1955-04-03
Radhia,Frolund,243592,Senior Staff,2002-04-02,9999-01-01,1955-01-10
Radhia,Frolund,243592,Staff,1994-04-02,2002-04-02,1955-01-10
Sreekrishna,Smeets,243639,Senior Engineer,1992-02-27,9999-01-01,1955-04-20
Harngdar,Stasinski,243695,Engineer,1987-01-19,1992-01-19,1955-04-03
Harngdar,Stasinski,243695,Senior Engineer,1992-01-19,9999-01-01,1955-04-03
Heather,Openshaw,243811,Engineer,1985-04-25,1993-04-25,1955-05-25
Xinyu,Oppitz,243766,Engineer,1995-11-22,9999-01-01,1955-04-03
Kiam,Chaudhury,243799,Senior Staff,1993-03-10,9999-01-01,1955-06-05
Kiam,Chaudhury,243799,Staff,1985-03-10,1993-03-10,1955-06-05
Ramzi,Vecchi,243805,Senior Staff,1990-03-20,9999-01-01,1955-11-03
Ramzi,Vecchi,243805,Staff,1985-03-20,1990-03-20,1955-11-03
Heather,Openshaw,243811,Senior Engineer,1993-04-25,9999-01-01,1955-05-25
Seongbae,Thiria,243829,Engineer,1995-11-07,9999-01-01,1955-02-13
Selwyn,Larfeldt,243845,Engineer,1994-11-04,9999-01-01,1955-05-31
Shan,Rodite,243891,Senior Staff,1988-03-30,9999-01-01,1955-10-07
Pranas,Serra,243895,Engineer,1987-04-19,1996-04-18,1955-02-17
Pranas,Serra,243895,Senior Engineer,1996-04-18,9999-01-01,1955-02-17
Macha,Ducloy,243948,Assistant Engineer,1986-05-11,1995-05-11,1955-09-04
Macha,Ducloy,243948,Engineer,1995-05-11,9999-01-01,1955-09-04
Chiranjit,Demke,244072,Senior Staff,1997-10-19,9999-01-01,1955-03-24
Dipayan,Leuchs,243958,Technique Leader,1991-09-08,9999-01-01,1955-05-17
Chiranjit,Demke,244072,Staff,1988-10-19,1997-10-19,1955-03-24
Nitsan,Hiroyama,244086,Engineer,1986-06-19,1993-06-19,1955-05-29
Navin,Terwilliger,244113,Engineer,1988-08-29,1997-08-29,1955-09-11
Navin,Terwilliger,244113,Senior Engineer,1997-08-29,9999-01-01,1955-09-11
Nitsan,Hiroyama,244086,Senior Engineer,1993-06-19,9999-01-01,1955-05-29
Mingzeng,Swab,244130,Staff,1995-12-29,9999-01-01,1955-01-27
Rafael,Heystek,244462,Senior Staff,1989-11-23,9999-01-01,1955-01-30
Karoline,Thibadeau,244172,Technique Leader,1996-02-28,9999-01-01,1955-04-10
Tzu,Champarnaud,244177,Staff,1998-06-27,9999-01-01,1955-09-20
Mountaz,Swiler,244360,Engineer,1989-10-27,1998-10-26,1955-02-19
Mountaz,Swiler,244360,Senior Engineer,1998-10-26,9999-01-01,1955-02-19
Idoia,Parfitt,244661,Senior Engineer,1999-10-02,9999-01-01,1955-11-02
Jacopo,Soloway,244566,Senior Engineer,1988-11-24,9999-01-01,1955-02-28
Aloys,Barreiro,244675,Engineer,1995-09-18,9999-01-01,1955-04-20
Sasan,Zhiwei,244579,Senior Engineer,1994-11-07,9999-01-01,1955-02-06
Akemi,Sambasivam,244591,Senior Staff,1985-06-19,9999-01-01,1955-05-13
Florina,Salverda,244860,Assistant Engineer,1987-07-29,1995-07-29,1955-04-18
Vasilis,Matzel,244614,Technique Leader,1989-12-14,9999-01-01,1955-11-18
Arvin,Chaudhuri,244746,Senior Staff,1994-12-14,9999-01-01,1955-07-20
Arvin,Chaudhuri,244746,Staff,1988-12-14,1994-12-14,1955-07-20
Gaurav,Kamble,244750,Technique Leader,1988-10-17,9999-01-01,1955-07-16
Domenico,Itzfeldt,244780,Engineer,1998-11-01,9999-01-01,1955-08-25
Abdelghani,Lubachevsky,244946,Senior Engineer,1985-10-04,9999-01-01,1955-12-30
Xiaoheng,Kabayashi,245010,Senior Engineer,1994-04-20,9999-01-01,1955-05-04
Gen,Xiaoshan,245022,Senior Staff,1992-09-29,9999-01-01,1955-12-15
Gen,Xiaoshan,245022,Staff,1986-09-30,1992-09-29,1955-12-15
Florina,Salverda,244860,Engineer,1995-07-29,9999-01-01,1955-04-18
Xudong,Sanella,244911,Staff,1996-01-20,9999-01-01,1955-07-04
Jayesh,Cyne,245062,Technique Leader,1987-06-14,9999-01-01,1955-04-21
Ioana,Rosar,245065,Senior Staff,1997-04-14,9999-01-01,1955-01-28
Ioana,Rosar,245065,Staff,1988-04-14,1997-04-14,1955-01-28
Ewing,Pollock,245363,Senior Staff,1990-08-07,9999-01-01,1955-12-04
Val,Naudin,245112,Senior Engineer,1987-09-10,9999-01-01,1955-11-27
Bernardo,Schiper,245257,Engineer,1985-05-20,1990-05-20,1955-12-16
Bernardo,Schiper,245257,Senior Engineer,1990-05-20,9999-01-01,1955-12-16
Arra,Erol,245258,Senior Staff,1992-04-15,9999-01-01,1955-10-10
Arra,Erol,245258,Staff,1985-04-15,1992-04-15,1955-10-10
Ewing,Pollock,245363,Staff,1985-08-07,1990-08-07,1955-12-04
Tadanori,Greibach,245350,Technique Leader,1986-12-15,9999-01-01,1955-10-29
Sivanarayana,Spell,245373,Engineer,1987-09-19,1995-09-19,1955-08-10
Sivanarayana,Spell,245373,Senior Engineer,1995-09-19,9999-01-01,1955-08-10
Kazuhisa,Berstel,245398,Engineer,1997-03-04,9999-01-01,1955-01-22
Basant,Yeung,245565,Senior Staff,1995-03-29,9999-01-01,1955-11-13
Basant,Yeung,245565,Staff,1986-03-29,1995-03-29,1955-11-13
Khaled,Anguita,245567,Senior Staff,1996-09-08,9999-01-01,1955-07-17
Khaled,Anguita,245567,Staff,1987-09-09,1996-09-08,1955-07-17
Keiichiro,Koshiba,245517,Senior Engineer,1985-10-03,9999-01-01,1955-06-16
Doowon,Honglei,245590,Engineer,1988-04-03,1994-04-03,1955-03-25
Kristinn,Baumann,245528,Staff,1995-09-07,9999-01-01,1955-07-05
Mayuko,Poulakidas,245530,Engineer,1987-08-25,1993-08-24,1955-08-04
Mayuko,Poulakidas,245530,Senior Engineer,1993-08-24,9999-01-01,1955-08-04
Xinan,Reeken,245535,Technique Leader,1985-09-17,9999-01-01,1955-05-24
Doowon,Honglei,245590,Senior Engineer,1994-04-03,9999-01-01,1955-03-25
Berry,Hatcliff,245634,Senior Engineer,1986-03-07,9999-01-01,1955-01-10
Yongmao,Alblas,245790,Senior Staff,1991-12-26,9999-01-01,1955-09-19
Yongmao,Alblas,245790,Staff,1985-12-26,1991-12-26,1955-09-19
Poorav,Kermarrec,245837,Engineer,1989-10-01,1996-10-01,1955-02-18
Poorav,Kermarrec,245837,Senior Engineer,1996-10-01,9999-01-01,1955-02-18
Arun,Pelz,245740,Senior Staff,1990-09-11,9999-01-01,1955-11-15
Zhongwei,Rusterholz,245997,Senior Staff,1998-09-25,9999-01-01,1955-01-02
Zhongwei,Rusterholz,245997,Staff,1991-09-25,1998-09-25,1955-01-02
Divier,Codenie,246062,Engineer,1992-10-20,2000-10-20,1955-09-30
Frederique,Herath,245886,Assistant Engineer,1999-06-15,9999-01-01,1955-07-27
Baoqiu,Nishimukai,245920,Senior Staff,1994-11-29,9999-01-01,1955-12-26
Baoqiu,Nishimukai,245920,Staff,1986-11-29,1994-11-29,1955-12-26
Divier,Codenie,246062,Senior Engineer,2000-10-20,9999-01-01,1955-09-30
Karoline,Sherertz,246101,Senior Staff,1987-03-23,9999-01-01,1955-04-05
Xiaoqiang,Azuma,245953,Technique Leader,1986-08-23,9999-01-01,1955-04-20
Akhilish,Kushner,245969,Senior Staff,2002-04-04,9999-01-01,1955-11-21
Akhilish,Kushner,245969,Staff,1995-04-05,2002-04-04,1955-11-21
Muneo,Chinal,246103,Engineer,1986-03-11,1994-03-11,1955-02-16
Muneo,Chinal,246103,Senior Engineer,1994-03-11,9999-01-01,1955-02-16
Guangming,Fargier,246149,Engineer,1988-07-10,1996-07-10,1955-10-31
Sumali,Piazza,246207,Senior Engineer,1998-05-20,9999-01-01,1955-08-03
Guangming,Fargier,246149,Senior Engineer,1996-07-10,9999-01-01,1955-10-31
Kenton,Griswold,246224,Engineer,1985-04-12,1993-04-12,1955-06-15
Kenton,Griswold,246224,Senior Engineer,1993-04-12,9999-01-01,1955-06-15
Phillip,Peak,246155,Senior Staff,1991-03-12,9999-01-01,1955-03-12
Michaela,Bage,246320,Assistant Engineer,1995-09-03,2000-09-02,1955-01-17
Jamaludin,Remmele,246249,Senior Engineer,1999-07-01,9999-01-01,1955-06-07
Michaela,Bage,246320,Engineer,2000-09-02,9999-01-01,1955-01-17
Koldo,Pagter,246356,Senior Engineer,1988-03-23,9999-01-01,1955-04-01
Toshimo,Tyugu,246392,Senior Staff,1998-01-17,9999-01-01,1955-07-14
Toshimo,Tyugu,246392,Staff,1990-01-17,1998-01-17,1955-07-14
Hugo,Byoun,246505,Senior Staff,2002-01-10,9999-01-01,1955-01-07
Hugo,Byoun,246505,Staff,1993-01-10,2002-01-10,1955-01-07
Chinho,Zedlitz,246510,Engineer,1999-12-27,9999-01-01,1955-04-06
Kokou,Pelz,246511,Senior Engineer,1994-08-29,9999-01-01,1955-06-30
Magy,Parhami,246513,Senior Engineer,1987-04-29,9999-01-01,1955-08-10
Gian,Rissanen,246559,Senior Staff,2001-09-29,9999-01-01,1955-06-15
Vesna,Panwar,246590,Senior Engineer,1998-01-25,9999-01-01,1955-08-21
Visit,Chachaty,246600,Senior Staff,1988-12-24,9999-01-01,1955-11-11
Gian,Rissanen,246559,Staff,1993-09-29,2001-09-29,1955-06-15
Suvo,Schwartzburd,246756,Senior Staff,1993-05-18,9999-01-01,1955-01-03
Sergi,Schiettecatte,246639,Engineer,1990-04-14,1998-04-14,1955-02-24
Sergi,Schiettecatte,246639,Senior Engineer,1998-04-14,9999-01-01,1955-02-24
Hatim,Nitsche,246658,Engineer,1985-06-21,1993-06-21,1955-06-28
Hatim,Nitsche,246658,Senior Engineer,1993-06-21,9999-01-01,1955-06-28
Suvo,Schwartzburd,246756,Staff,1988-05-18,1993-05-18,1955-01-03
Jixiang,Kamber,246775,Senior Staff,1996-08-31,9999-01-01,1955-07-04
Jixiang,Kamber,246775,Staff,1988-08-31,1996-08-31,1955-07-04
Sariel,Garigliano,246783,Senior Staff,1987-07-14,9999-01-01,1955-05-29
Khue,Heinisuo,246901,Senior Engineer,1988-05-24,9999-01-01,1955-09-11
Gladys,Dusink,246834,Senior Staff,1993-04-23,9999-01-01,1955-07-05
Gladys,Dusink,246834,Staff,1986-04-23,1993-04-23,1955-07-05
Zhanqiu,Yoshimura,246839,Senior Engineer,1987-07-24,9999-01-01,1955-05-05
Juichirou,Gini,246957,Senior Engineer,1997-04-04,9999-01-01,1955-12-06
Adil,Lambe,247116,Engineer,1989-09-04,1996-09-04,1955-05-01
Jaewon,Aloia,246997,Senior Staff,1992-06-14,9999-01-01,1955-11-02
Jaewon,Aloia,246997,Staff,1985-06-15,1992-06-14,1955-11-02
Fan,Peris,247055,Engineer,1986-04-18,1995-04-18,1955-06-07
Fan,Peris,247055,Senior Engineer,1995-04-18,9999-01-01,1955-06-07
Adil,Lambe,247116,Senior Engineer,1996-09-04,9999-01-01,1955-05-01
Taisook,Barriga,247168,Technique Leader,1993-09-21,9999-01-01,1955-06-23
Fei,Lorho,247315,Senior Staff,1995-08-07,9999-01-01,1955-07-20
Guoxiang,Kuzuoka,247210,Senior Staff,1993-01-20,9999-01-01,1955-07-26
Guoxiang,Kuzuoka,247210,Staff,1988-01-21,1993-01-20,1955-07-26
Fei,Lorho,247315,Staff,1988-08-06,1995-08-07,1955-07-20
Arif,Spataro,247410,Engineer,2000-01-29,9999-01-01,1955-03-07
Yinlin,Whitcomb,247299,Senior Engineer,1987-07-15,9999-01-01,1955-12-18
Anyuan,Hedayat,247411,Senior Staff,1991-02-14,9999-01-01,1955-04-04
Anyuan,Hedayat,247411,Staff,1985-02-14,1991-02-14,1955-04-04
Parviz,Murthy,247540,Staff,1998-02-19,9999-01-01,1955-08-26
Khoa,Flasterstein,247453,Senior Staff,1994-07-26,9999-01-01,1955-10-29
Khoa,Flasterstein,247453,Staff,1988-07-26,1994-07-26,1955-10-29
Mrinalini,Luby,247485,Senior Staff,1995-11-08,9999-01-01,1955-04-02
Mrinalini,Luby,247485,Staff,1989-11-08,1995-11-08,1955-04-02
Yefim,Siprelle,247518,Senior Engineer,1986-05-16,9999-01-01,1955-04-12
Shiv,Axelband,247634,Assistant Engineer,1997-02-01,2002-02-01,1955-02-13
Shiv,Axelband,247634,Engineer,2002-02-01,9999-01-01,1955-02-13
Feiyu,Sundgren,247645,Engineer,1998-05-22,9999-01-01,1955-05-29
Alejandra,Muniz,247681,Engineer,1988-09-05,1993-09-05,1955-10-22
Alejandra,Muniz,247681,Senior Engineer,1993-09-05,9999-01-01,1955-10-22
Elzbieta,Vidal,247702,Technique Leader,1991-02-12,9999-01-01,1955-04-14
Vivian,Swist,247714,Senior Staff,2000-03-13,9999-01-01,1955-12-27
Vivian,Swist,247714,Staff,1991-03-14,2000-03-13,1955-12-27
Harjit,Scharstein,247715,Senior Staff,1997-04-18,9999-01-01,1955-06-04
Harjit,Scharstein,247715,Staff,1988-04-18,1997-04-18,1955-06-04
Khatoun,Kopetz,247731,Engineer,1997-06-22,9999-01-01,1955-06-30
Kazunori,Bresenham,247761,Senior Engineer,1996-09-18,9999-01-01,1955-11-17
Shao,Yamaashi,247855,Senior Staff,1993-03-07,9999-01-01,1955-11-07
Shao,Yamaashi,247855,Staff,1987-03-08,1993-03-07,1955-11-07
Amabile,Jarecki,247877,Senior Staff,2000-09-11,9999-01-01,1955-12-09
Amabile,Jarecki,247877,Staff,1995-09-12,2000-09-11,1955-12-09
Doohun,Peha,247878,Senior Staff,2002-01-03,9999-01-01,1955-11-22
Doohun,Peha,247878,Staff,1993-01-03,2002-01-03,1955-11-22
Karoline,Krohn,247898,Senior Staff,1994-11-24,9999-01-01,1955-09-26
Karoline,Krohn,247898,Staff,1988-11-24,1994-11-24,1955-09-26
Tuval,Denis,247900,Senior Engineer,1985-12-14,9999-01-01,1955-02-24
Marjo,Merle,247942,Engineer,1997-09-13,9999-01-01,1955-09-04
Charlene,Back,247963,Engineer,1988-10-27,1995-10-28,1955-06-08
Charlene,Back,247963,Senior Engineer,1995-10-28,9999-01-01,1955-06-08
Venkatesan,Chinen,247590,Engineer,1987-07-12,1993-07-11,1955-09-16
Venkatesan,Chinen,247590,Senior Engineer,1993-07-11,9999-01-01,1955-09-16
Alassane,Couchot,248172,Senior Staff,1993-08-15,9999-01-01,1955-06-24
Suzette,Kroha,248056,Engineer,1991-11-24,2000-11-23,1955-04-03
Suzette,Kroha,248056,Senior Engineer,2000-11-23,9999-01-01,1955-04-03
Zdislav,Wielonsky,248083,Technique Leader,1999-08-15,9999-01-01,1955-11-28
Parviz,Levasseur,248219,Engineer,1987-04-23,1993-04-22,1955-08-05
Parviz,Levasseur,248219,Senior Engineer,1993-04-22,9999-01-01,1955-08-05
Maris,Dalphin,248340,Engineer,1996-11-23,9999-01-01,1955-06-21
Dipankar,Speckmann,248374,Engineer,1985-04-30,1994-04-30,1955-08-19
Francesca,Rathonyi,248295,Senior Staff,1991-10-28,9999-01-01,1955-10-07
Francesca,Rathonyi,248295,Staff,1986-10-28,1991-10-28,1955-10-07
Dipankar,Speckmann,248374,Senior Engineer,1994-04-30,9999-01-01,1955-08-19
Subir,Hambrick,248303,Engineer,1987-02-03,1996-02-03,1955-01-27
Subir,Hambrick,248303,Senior Engineer,1996-02-03,9999-01-01,1955-01-27
TRUE,Rodiger,248614,Staff,1996-07-22,9999-01-01,1955-07-29
Amstein,Vitiello,248336,Senior Staff,2002-07-28,9999-01-01,1955-01-01
Amstein,Vitiello,248336,Staff,1994-07-28,2002-07-28,1955-01-01
Zengping,Melton,248443,Senior Staff,1995-09-13,9999-01-01,1955-07-15
Zengping,Melton,248443,Staff,1987-09-13,1995-09-13,1955-07-15
Seongbae,Swab,248454,Senior Staff,2001-11-11,9999-01-01,1955-01-26
Seongbae,Swab,248454,Staff,1995-11-12,2001-11-11,1955-01-26
Jinpo,Brender,248456,Senior Staff,1997-06-07,9999-01-01,1955-12-26
Jinpo,Brender,248456,Staff,1991-06-08,1997-06-07,1955-12-26
Masoud,Wursthorn,248475,Engineer,1987-01-22,1996-01-22,1955-01-19
Masoud,Wursthorn,248475,Senior Engineer,1996-01-22,9999-01-01,1955-01-19
Sungwon,Pezzoli,248631,Senior Staff,1994-12-25,9999-01-01,1955-01-12
Pranay,Hitomi,248542,Engineer,1988-11-15,1996-11-15,1955-09-10
Pranay,Hitomi,248542,Senior Engineer,1996-11-15,9999-01-01,1955-09-10
Sungwon,Pezzoli,248631,Staff,1985-12-25,1994-12-25,1955-01-12
Bokyung,Ozeki,248871,Senior Staff,1994-09-02,9999-01-01,1955-04-17
Danil,Awdeh,248686,Senior Staff,1995-10-27,9999-01-01,1955-07-14
Fabrizio,Hockney,248710,Senior Staff,1989-02-17,9999-01-01,1955-04-17
Leif,Bahr,248743,Senior Engineer,1993-03-27,9999-01-01,1955-12-31
Bokyung,Ozeki,248871,Staff,1985-09-02,1994-09-02,1955-04-17
Xiong,Kieras,248885,Senior Staff,1993-05-12,9999-01-01,1955-01-17
Xiong,Kieras,248885,Staff,1988-05-12,1993-05-12,1955-01-17
Chikara,Thiran,248888,Engineer,1987-06-12,1995-06-12,1955-05-08
Chikara,Thiran,248888,Senior Engineer,1995-06-12,9999-01-01,1955-05-08
Matt,Zultner,248951,Engineer,1998-10-13,9999-01-01,1955-04-03
Heping,Picaronny,248994,Senior Staff,1988-08-17,9999-01-01,1955-04-18
JoAnne,Fargier,249011,Senior Staff,1995-07-27,9999-01-01,1955-07-30
Chinya,Androutsos,249324,Engineer,1998-07-11,9999-01-01,1955-05-19
Manton,Chorvat,249227,Engineer,1998-03-01,9999-01-01,1955-12-19
Khaled,Lampe,249238,Senior Staff,1999-01-28,9999-01-01,1955-04-11
Khaled,Lampe,249238,Staff,1993-01-28,1999-01-28,1955-04-11
Alagu,Braunschweig,249506,Senior Staff,1991-08-29,9999-01-01,1955-05-21
Arra,Matheson,249276,Senior Staff,1991-03-24,9999-01-01,1955-10-01
Arra,Matheson,249276,Staff,1986-03-24,1991-03-24,1955-10-01
Geraldo,Bharadwaj,249387,Senior Staff,1994-11-11,9999-01-01,1955-09-12
Geraldo,Bharadwaj,249387,Staff,1988-11-11,1994-11-11,1955-09-12
Alagu,Braunschweig,249506,Staff,1986-08-29,1991-08-29,1955-05-21
Caolyn,Comyn,249410,Assistant Engineer,1998-05-04,9999-01-01,1955-05-02
Kwan,Gulik,249411,Senior Staff,1994-03-27,9999-01-01,1955-08-30
Kwan,Gulik,249411,Staff,1986-03-27,1994-03-27,1955-08-30
Tommaso,Sommer,249507,Senior Staff,1991-03-22,9999-01-01,1955-06-14
Tommaso,Sommer,249507,Staff,1985-03-22,1991-03-22,1955-06-14
Freyja,Jiafu,249548,Engineer,1999-05-29,9999-01-01,1955-07-18
Yakkov,Ibel,249468,Senior Staff,1993-07-08,9999-01-01,1955-12-18
Yakkov,Ibel,249468,Staff,1987-07-09,1993-07-08,1955-12-18
Anoosh,Orlowski,249708,Technique Leader,1994-10-23,9999-01-01,1955-07-30
Shaw,Mersereau,249591,Senior Engineer,1991-04-15,9999-01-01,1955-01-07
Feiyu,Munos,249602,Senior Staff,1994-09-21,9999-01-01,1955-07-21
Feiyu,Munos,249602,Staff,1986-09-21,1994-09-21,1955-07-21
Georg,Zambonelli,249711,Senior Staff,1998-04-20,9999-01-01,1955-01-08
Georg,Zambonelli,249711,Staff,1989-04-20,1998-04-20,1955-01-08
Dipayan,Strehl,249720,Senior Staff,1998-08-09,9999-01-01,1955-01-01
Dipayan,Strehl,249720,Staff,1993-08-09,1998-08-09,1955-01-01
Yonghong,dAstous,249642,Senior Engineer,1988-10-30,9999-01-01,1955-12-01
Kolar,Hiroyama,249732,Senior Staff,1993-03-12,9999-01-01,1955-06-26
Kolar,Hiroyama,249732,Staff,1987-03-13,1993-03-12,1955-06-26
Mari,Polajnar,249736,Technique Leader,1992-12-05,9999-01-01,1955-03-14
Serge,Klerer,249758,Technique Leader,1988-04-17,9999-01-01,1955-06-14
Josyula,Feldmann,249763,Senior Staff,2001-06-24,9999-01-01,1955-11-20
Josyula,Feldmann,249763,Staff,1994-06-24,2001-06-24,1955-11-20
Zito,Eickenmeyer,249880,Engineer,1985-10-22,1991-10-22,1955-11-25
Zito,Eickenmeyer,249880,Senior Engineer,1991-10-22,9999-01-01,1955-11-25
Kitty,Bazzichi,249805,Engineer,1991-10-20,2000-10-19,1955-11-16
Kitty,Bazzichi,249805,Senior Engineer,2000-10-19,9999-01-01,1955-11-16
Xuejun,Peot,249809,Senior Staff,1985-09-18,9999-01-01,1955-10-18
Ziya,Schade,249852,Senior Staff,1993-09-17,9999-01-01,1955-08-04
Masali,Chiola,249863,Senior Staff,1999-04-10,9999-01-01,1955-03-05
Masali,Chiola,249863,Staff,1990-04-10,1999-04-10,1955-03-05
Cullen,Pearson,249979,Engineer,1988-07-22,1996-07-22,1955-09-01
Cullen,Pearson,249979,Senior Engineer,1996-07-22,9999-01-01,1955-09-01
Deborah,Spataro,250006,Senior Staff,1994-12-09,9999-01-01,1955-09-27
Deborah,Spataro,250006,Staff,1986-12-09,1994-12-09,1955-09-27
Fusako,Bouloucos,250079,Senior Staff,1995-12-25,9999-01-01,1955-05-29
Fusako,Bouloucos,250079,Staff,1987-12-25,1995-12-25,1955-05-29
Minghong,Mahnke,250117,Senior Staff,1996-09-28,9999-01-01,1955-01-24
Minghong,Mahnke,250117,Staff,1987-09-29,1996-09-28,1955-01-24
Kasturi,Janocha,249900,Engineer,1987-09-24,1993-09-23,1955-08-15
Kasturi,Janocha,249900,Senior Engineer,1993-09-23,9999-01-01,1955-08-15
Odoardo,Kumaresan,249907,Technique Leader,1995-12-04,9999-01-01,1955-10-15
Boutros,Leijenhorst,250376,Senior Staff,1986-10-26,9999-01-01,1955-07-10
Chuanti,Shigei,250241,Senior Staff,2001-07-06,9999-01-01,1955-01-10
Chuanti,Shigei,250241,Staff,1993-07-06,2001-07-06,1955-01-10
Shunichi,Muntz,250244,Senior Staff,1987-11-14,9999-01-01,1955-10-10
Woody,Aloisi,250493,Senior Staff,1988-03-07,9999-01-01,1955-03-21
Arif,Aseltine,250499,Senior Staff,1996-03-09,9999-01-01,1955-04-11
Arif,Aseltine,250499,Staff,1987-03-10,1996-03-09,1955-04-11
Abdulla,Barvinok,250528,Senior Staff,1988-09-19,9999-01-01,1955-03-07
Paddy,Bardell,250454,Engineer,1994-07-29,9999-01-01,1955-02-25
Nimmagadda,Barvinok,250470,Senior Staff,1988-09-25,9999-01-01,1955-04-11
Zhilian,Yamaashi,250472,Senior Staff,2001-05-21,9999-01-01,1955-03-29
Zhilian,Yamaashi,250472,Staff,1992-05-21,2001-05-21,1955-03-29
Miomir,Raoux,250473,Staff,1996-02-09,9999-01-01,1955-10-13
Isaac,Esposito,250558,Engineer,1988-06-05,1995-06-06,1955-08-05
Isaac,Esposito,250558,Senior Engineer,1995-06-06,9999-01-01,1955-08-05
Dietrich,Reinhart,250580,Engineer,1990-08-27,1997-08-27,1955-08-03
Dietrich,Reinhart,250580,Senior Engineer,1997-08-27,9999-01-01,1955-08-03
Rosine,Koshiba,250711,Senior Staff,1992-08-01,9999-01-01,1955-07-28
Salvador,Limongiello,250629,Engineer,1996-03-08,2001-03-08,1955-05-29
Salvador,Limongiello,250629,Senior Engineer,2001-03-08,9999-01-01,1955-05-29
Eran,Brendel,250652,Senior Staff,1996-12-28,9999-01-01,1955-07-09
Eran,Brendel,250652,Staff,1988-12-28,1996-12-28,1955-07-09
Rosine,Koshiba,250711,Staff,1985-08-01,1992-08-01,1955-07-28
Boaz,Conte,250714,Engineer,1987-09-27,1992-09-26,1955-02-02
Vasiliy,Staelin,250675,Engineer,1985-10-02,1994-10-02,1955-04-23
Vasiliy,Staelin,250675,Senior Engineer,1994-10-02,9999-01-01,1955-04-23
Boaz,Conte,250714,Senior Engineer,1992-09-26,9999-01-01,1955-02-02
Guoxiang,Denos,250716,Senior Staff,1993-04-21,9999-01-01,1955-06-06
Guoxiang,Denos,250716,Staff,1986-04-21,1993-04-21,1955-06-06
Kagan,Busillo,250886,Staff,1996-03-06,2002-03-06,1955-06-11
